caco3_flow_rate [kmol/hr],calciner_temp [Deg C],pellet_moisture_frac,air_mol_flow_rate [kmol/hr],RH_air,DAC_column_height [m],pellet_diameter [mm],DAC_ambient_temp [Deg C],e_voidage,sim_index
47.28093084826008,896.8846955743168,0.2480649621201848,7321.344820830154,0.755765461497478,9.981652413020678,3.0614551663611316,25.48136568115476,0.4050701588295033,83
23.4532546404589,901.7310699299496,0.36702558529051715,8586.43496435411,0.5569370486970205,1.6287690126327115,1.6043301180908842,41.696230762591675,0.370007379709679,84
91.19010938247908,912.7351824377375,0.20871447492654022,8025.2534009680685,0.18682170960972488,1.3007502271103166,1.3837763088616786,33.74754012592456,0.4011045967879009,85
64.76322687970307,909.4261798476722,0.10701945128282533,7539.7041027525365,0.10016513644499253,5.861182341930804,4.617026075073845,29.974941990520836,0.40123141296088194,86
69.20243152439848,923.9826554799845,0.3202611897860112,7140.339710280327,0.23722298245976114,5.583460980272569,4.66999666400517,36.785008481039306,0.3536896339914737,87
85.20438601339588,931.5048304512866,0.46930597668495916,7357.551856990169,0.3741679751652237,1.3422823728925128,4.1648855303597685,37.56250660266318,0.4235692199648675,88
73.45897313522059,920.769635302339,0.13648434204853382,7205.22540665137,0.5733500227916687,2.0743292192342118,3.326486618470718,34.81343747177503,0.4013643841385519,89
34.62238116140939,942.5809138289874,0.4230937381255739,8037.118838483392,0.3348167927450775,9.379022072911104,2.8414528168176014,19.649012716006055,0.35967074617910355,90
73.5491338334613,938.8699716529252,0.16962040415999918,7792.191354194177,0.7998810028751562,4.609521630371288,3.145371997527662,31.183753260690388,0.43434261086002846,91
13.301800538817398,911.6952546632784,0.48215923040004,7228.084471199837,0.522984606181775,9.830819466479637,5.528519228933112,42.36635624194584,0.4374765070693468,92
56.38779579798243,913.2680396879326,0.13488039784241046,8458.15914567647,0.7248756155954107,1.5275617539968964,3.5436001753165427,38.17925258282483,0.405919122143484,93
51.170431192905596,939.5445864582795,0.4970752560269403,7032.797182491744,0.1500520423550387,8.312912838239914,2.750640986997465,33.084202288796135,0.44498071387204335,94
54.35942628693035,907.850900277933,0.3900043049270774,8602.947176918115,0.656714894918655,3.849385956641202,2.1057675637424875,36.796828360090196,0.39658455147103255,95
59.140965059821404,928.4052378204975,0.08523681123391413,7562.185277389422,0.6890182818347922,9.883782203360242,2.9602563619767834,36.35391436105685,0.4068200704878448,96
99.19015568669656,937.524401134526,0.09381872091834581,7112.009763839727,0.773949721826473,5.298655754399923,3.388268230119327,30.20702345515569,0.3842180204767393,97
14.160126154446528,902.4108559860022,0.47578315092605655,8324.768716394758,0.8946224676490233,6.341654565238876,4.558350584088389,15.172239216180172,0.426969138385981,98
98.01753150252155,899.9139856320713,0.34450498542972985,8533.17544624909,0.4855410646895143,4.327724527080142,2.226354144992521,41.50402455995806,0.35940708979078484,99
40.541364017346865,900.8403941905534,0.12361788372486797,7330.033652108497,0.28330230374717413,9.847388479266568,3.6341113338335065,40.79698112525374,0.3905225057917682,100
8.774542249809471,944.5037379880396,0.27791407285566444,7167.451560266243,0.3261930410121813,2.080144272592781,4.691122731214691,18.02531394162265,0.42398747331491565,101
88.57370516362252,913.3152964588692,0.4893239635909841,7282.098550985815,0.35627872277885286,7.074653382162983,3.3128849485301486,19.220365759789086,0.4347126989068198,102
43.876423954554085,944.8408602985421,0.37083562887056015,7294.007212976528,0.3070027253548449,4.138505732109238,2.2647272046738904,15.824390373063421,0.36643574422477143,103
96.72323073509989,934.2843278906848,0.41413340460264486,7370.726553371545,0.7056257892282537,4.445801539250353,3.3582750360347906,40.27053905641881,0.38405001279091416,104
79.07881854323891,949.6885320799271,0.27219718127979003,7278.40986338208,0.28229867480310067,5.41383849677401,5.944325425436975,37.984232822685,0.39162170417610437,105
51.986998358157535,931.8970187911669,0.10204562598091141,8495.422433597658,0.13018864878871864,3.679302080913052,5.4475610544837405,25.5426937340537,0.37416984046973706,106
16.907329030888626,910.7298772882266,0.4932573510528964,7405.539626318354,0.835881034998029,1.1345547736651278,5.539964921575675,36.45673132892382,0.39490635867465806,107
91.2669994867997,906.3681719050384,0.3452321001398481,7382.530674160155,0.24729817154037145,3.8439963079934474,1.2294005177666087,32.69489348332867,0.36827376328195277,108
42.84296432043012,941.6140937473056,0.12794459846940337,7806.994768868861,0.3967849702848919,3.6481159239941494,2.6588631514104684,42.83611626335971,0.389655049360864,109
80.85985697202374,903.1044997135593,0.13067533097932904,7894.160082525308,0.8593281575882958,3.0500528123397426,4.624368119776072,22.718118851656726,0.3608187846819626,110
46.430286221212185,935.5966147396433,0.4789488928011896,7130.674490805123,0.62861648966534,7.703917686075207,5.075486693674681,26.947585842268502,0.3793346221368538,111
25.664557170730482,896.3566673038098,0.3545027471949926,7564.364190260517,0.8814743389289025,8.110408591043981,4.775714937987478,29.44971175905684,0.36739290053992,112
25.82693571061432,903.3068952505487,0.37217969571837256,7963.831840564205,0.28127300464078336,1.4500670277741103,1.2157663008563762,42.66381829857815,0.4129725017926238,113
75.1318037436652,915.4527453369878,0.4628797001629918,7677.448835992511,0.39850049532359055,5.109565415622551,3.234050299310221,40.693443100175195,0.36005279081927927,114
9.089571071978531,921.3995075036382,0.44910575409026915,7526.472636166848,0.2286357767139547,6.661067715353154,5.365147773076606,27.527576788954278,0.35475791729870815,115
81.77556562517495,908.2549156267634,0.19310089597157581,7182.221542868102,0.5386468142535301,2.5852544332772407,5.156055231096146,35.72374465081477,0.361793167952218,116
23.210752566234387,896.5299897763673,0.10536033504881166,7529.253951072391,0.21403452915787333,4.235564807895858,3.9468118586307117,29.510374841768574,0.42621726722882847,117
97.38705894686582,918.3840648278047,0.4855507081611317,7625.49794838056,0.274982053719881,4.5616646822846825,2.1544398746256963,34.189089233287234,0.411647717489698,118
86.90638944798076,895.8666940243784,0.19402620738659448,7858.447301134278,0.6983111158735833,1.7891809676196617,1.9477735261086706,39.58275811363323,0.36424235352118556,119
93.93345502266112,937.0774906271679,0.4607584149774779,7953.012140207706,0.48401585132308034,3.857540978425439,2.2601606035065362,22.124656633855565,0.39877449021536887,120
34.6696700377465,909.2414422031192,0.22564530123867121,8374.01941793436,0.6976306847929438,3.7197512251210325,4.389045534598978,16.76675845612378,0.4382894494530225,121
47.5029507796973,929.6453982080176,0.16904238348658185,8193.934309148128,0.7517836284831413,6.69586130473081,2.994825776954018,33.03342720269501,0.3589894814393355,122
48.14813095812285,928.8364394809994,0.27328484920867824,7585.174611668041,0.624783417939966,3.424929984787519,2.9048504509890307,31.991432150576372,0.3971754872148553,123
20.44717294168359,946.5205052014238,0.14602565048316193,8952.936638073625,0.42242657944928796,3.314539451616885,4.896215775977618,43.113372098727055,0.4159615004186655,124
62.21140221071533,915.6090491191411,0.2554920242617938,8426.08602411842,0.7450966967232523,4.550913820742712,5.774925184533474,18.488312752173794,0.3555701960637301,125
63.98837901142675,926.3644549243112,0.20362950545579372,7708.318587409426,0.3799626042512313,6.623590563744536,1.843848465022416,21.987614621600958,0.38174253453861073,126
29.110893704793824,922.2136364001069,0.2846866404027197,8153.183962218787,0.17723535313902347,4.383253348165889,3.073213495365744,20.696075217379676,0.3505564482927582,127
17.082609957152428,927.4098076987971,0.4924179745400243,8583.513602763296,0.279597958471709,4.951813937547735,4.102562197001389,28.751601166873847,0.43672410560452,128
82.84366866125977,948.1005566917773,0.3952039996528545,7977.914793209416,0.38155578111009414,8.389628980464044,5.052095719244254,40.041294548746535,0.4442642949020523,129
40.97956750526893,906.4324837696669,0.11494013328936747,8689.541220155576,0.6399969610149885,6.950225096462242,3.570615092555194,37.48996624526668,0.4417982555257747,130
6.018367238694249,931.3044641376052,0.060996809403077015,8992.570941181617,0.547144515370893,8.223110801269922,4.6780767835326955,21.83458618299616,0.4277281465038763,131
39.10178630046354,929.455261464053,0.4818164288379631,7239.2856033150965,0.6215453933097789,7.529290581079586,2.8778506410964813,33.43111907238995,0.3866162910980719,132
76.45242998316907,898.7660499864561,0.2808357942646807,7542.606507907619,0.6435993390774615,2.155039161524046,4.910406669219351,19.553820606409165,0.4178136855329867,133
45.71168358819698,934.8098440686024,0.07321174264099606,8366.5115343867,0.4929033379500124,1.6723277242164352,3.442903531509591,15.80767174143117,0.41897539120350047,134
20.932197950251748,890.8010136571692,0.2989055974439352,8060.587904759073,0.26795194239205866,2.2272639934679956,2.4626714675507237,42.63014968642585,0.42785033720334287,135
17.335148878696348,895.133258329355,0.4883531998426097,8235.498014987857,0.5851377876772054,9.197695108882137,4.367203735115325,18.584024418404873,0.4458913194082198,136
9.691313576477409,914.4246858751271,0.21768670851202776,7350.532754255199,0.4095107388841658,9.458558868461312,3.867569581704894,40.20381049401222,0.4165163275269457,137
32.69157084070979,908.7606216140272,0.2687174396994764,7850.427623313961,0.25228328358738783,4.7701377157463165,5.750507429758805,19.256463637611283,0.42735456081298395,138
55.85890610832054,935.0482549215576,0.12297381257696396,7908.8691473378,0.30301644922332344,6.557465051241417,2.237182687008009,32.46747107653947,0.3968184838898619,139
63.80982124110937,918.9417491837717,0.4303220259081619,7983.729735456886,0.1904895556665472,5.223403892100907,5.199225721847007,30.43694634152999,0.4122273964048294,140
12.730091957049353,893.8743153784429,0.1422987913067748,8352.004499955354,0.5708474525797782,8.182588660459153,4.298540519879946,44.47654886393332,0.38271788332008116,141
90.25246932945323,919.8587637545749,0.12512599749437497,7899.256964768424,0.40368616799731827,7.834819688509724,2.036696502765959,41.64728782855481,0.3796007734564063,142
92.63065460576202,913.8117610999899,0.43676766326937017,8080.978512888273,0.7293390884292242,3.1554640079905294,4.753087656605937,42.45420734166102,0.35323830974658543,143
57.41455383819664,918.681851129141,0.19738599889912234,8453.83800597905,0.606025789838138,7.082669043913478,1.9056566384433027,18.2384339355724,0.35492483728346147,144
17.960806398486927,943.9674148438687,0.24118088504859436,8708.995316381232,0.25276689462471136,9.309516033992377,3.3276186345429752,34.29330061296136,0.40899958010919607,145
38.505762281876606,935.2356135196908,0.437178908539796,7163.588122841444,0.5241865745736565,9.240300629060343,3.3659253750798213,21.805479342535712,0.4128176842628332,146
26.695698433921006,917.7455973054502,0.19036777851917985,7021.139889840803,0.5941344887922686,5.440515385369278,5.79472459857916,24.66068432990778,0.43104576450192306,147
92.52639422476685,899.2746136752646,0.3547876263995455,7762.080650687813,0.15731810233253454,2.1978650415920775,5.1460084207970205,22.789787347187758,0.35544535398491495,148
39.82087138571564,947.028267442653,0.35617820299439845,7694.5779194612405,0.2508311189596407,4.6783410777536405,4.502863707418876,30.779519473836707,0.44298923644698374,149
25.399544269954845,894.9179427168261,0.1607472920813109,7077.6294606938,0.5095459387226656,8.952531151636588,1.6430888298010582,42.42371793505414,0.360391806657311,150
79.77679798953254,920.8362728686839,0.0715276997240512,8802.511427676056,0.2330617490837289,5.3407676865684905,4.474898859572807,41.14870018901304,0.4227145796678019,151
89.10190449201258,899.2539559411965,0.34859675948437524,7683.732145825947,0.8880690952280029,2.4579266123431265,5.495570831258596,26.261434492363563,0.35021348459382406,152
18.829287397054166,933.2199508490563,0.3181881256776265,7819.216224804295,0.6781557099010855,7.483807812034906,5.7818475318327875,33.87385343110985,0.3680872364337416,153
37.06631753150472,934.6562673709075,0.21940332261906115,8150.82706409871,0.8025920915621738,3.3249661075508277,5.358556798262488,20.780186608982255,0.37292411748506116,154
23.38200274659765,942.2799146462013,0.32944355892177685,7104.422821611728,0.5949838303262015,3.802722595914831,4.399713103769528,44.946306754871955,0.418789940528629,155
15.001827698446435,898.3843974198996,0.20424184732936257,7023.464934448204,0.8382783250614537,8.799663095409443,2.0234999128220044,15.627930067080875,0.3574688950313166,156
91.71398061511691,930.9021671678114,0.18017445013243172,8755.371498738034,0.1963320032035783,1.802645187102832,5.095582709915242,24.06259531846246,0.44331973287368437,157
68.52421966681757,908.3061995568787,0.4139429822151748,8077.469987560574,0.6999347249198172,7.495730068393324,1.6919096825278532,41.0605616483749,0.4263699377737687,158
7.710762731075977,946.2344449464263,0.2716628313603701,7385.080327649067,0.2214721919822621,6.3491196926951226,2.9885647469259635,22.501740629137085,0.39827480066091686,159
10.76595068967142,939.3064117648863,0.26798261743214363,7968.975766402359,0.299130818733751,3.1880753386978786,1.5276706872895653,44.57625766680834,0.4128521827675728,160
16.296202373724633,891.6472408934178,0.16511090453742952,8818.42884212874,0.1371281141039958,2.298062630016537,3.5359519133702935,26.993838301147726,0.380778378039484,161
65.54559918461516,901.1611831005978,0.327457410958046,8359.017315105144,0.2489579572578684,4.711921266299472,5.360667309613532,22.56346763469041,0.4393241127502901,162
13.875707879770092,946.0878959938448,0.12111273375570389,8140.11514601479,0.6714997064879735,7.241849262485916,1.020465237716521,19.45855773823337,0.37886289155320196,163
47.02137871682982,920.7093737331184,0.10175561247663477,7524.585551671382,0.7156932610452985,4.525816880188806,5.224577469858411,26.611964515303004,0.3679420355472519,164
67.86833711010445,902.2737425217498,0.21508086155858575,7522.00589932438,0.3556541373285579,4.394960929666211,3.468989938426846,20.955049534645443,0.3511107493593114,165
5.826658057242415,920.1288398139502,0.18260426995299228,7887.943517376597,0.2495653282655739,8.407306576046095,3.2469461173244816,27.028347628295272,0.432329917061678,166
11.008742938260143,892.0829751112079,0.46133855178033256,8295.024412557972,0.8174838476622156,1.562782312476078,4.942067255260087,20.64187758629496,0.42998194693967895,167
98.90950147875954,898.904694374535,0.45995217313719045,8104.958933641063,0.14501038235738142,1.4012687091493603,3.7538435314180814,28.95824544593851,0.3945189700496765,168
62.29973438306137,918.0427549691254,0.3213252311725196,8225.985168083922,0.7784180504961048,5.660709869378423,1.2205527048814242,38.36870656490494,0.44252059729980664,169
36.58246213238589,916.1748758437275,0.1921385383078557,7936.899948733592,0.6170400497225623,6.878790810985573,1.8782626763851464,28.39778208739221,0.37610772062761644,170
62.824924672589816,899.9916059773105,0.2814469646526851,8262.980344433787,0.832962650489878,8.547993308313766,4.634581545352657,27.45706562409779,0.3598407472082517,171
9.20471323331763,945.512392491083,0.10762827213737935,7810.111233269451,0.1332342075426638,3.508796858570847,4.453472739715361,35.35191394118672,0.3722790906047859,172
42.09336043089551,917.8376546314541,0.3167816113413882,8825.456673386667,0.3235538061929238,2.424538168001037,1.0322335988792926,37.77841495942343,0.37632173350990245,173
71.83844579087248,893.1627742424305,0.2919865997409297,7108.192155393574,0.4058855546270087,4.1535331762167065,5.674762896803161,16.6680923716082,0.3690810311724307,174
95.05782556519998,911.3931088193294,0.24560770309977215,7230.91850142978,0.19900151853353668,1.7618099172148627,2.771298418442591,27.42540922816338,0.38833926499047083,175
29.302183233792448,936.0397015261342,0.16604082872824524,8631.71454221476,0.348511782086943,7.143156182032769,5.817294611228097,27.407510581512597,0.41464097331609007,176
80.4470240338107,944.5545024967998,0.17899400157935424,7461.46923425198,0.35078148200248793,7.309720096533096,3.4624331285880934,31.938728585899035,0.35471454041775546,177
